id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
951866195309847705,Rental unit in Athina · ★5.0 · 1 bedroom · 1 bed · 1 bath,60982106,Ioannis,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.965535,23.7238879,Entire home/apt,59,1,3,2023-09-06,2.43,1,253,3,00002240486
955073562877506342,Rental unit in Athina · ★New · 1 bedroom · 1 bed · 1 bath,529375189,Καλογεροπούλου,,ΖΑΠΠΕΙΟ,37.9665968,23.7345716,Entire home/apt,48,1,0,,,3,250,0,00001812920
955078312119002234,Rental unit in Athina · ★New · 2 bedrooms · 4 beds · 1.5 baths,512294505,Konstantinos,,ΝΕΟΣ ΚΟΣΜΟΣ,37.96408,23.7284,Entire home/apt,144,1,0,,,6,318,0,80163434605
951912414677382441,Rental unit in Athina · ★5.0 · 2 bedrooms · 2 beds · 1 bath,530058299,Yingzhu,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.9925928,23.7299895,Entire home/apt,110,3,3,2023-09-15,3,1,222,3,00001948981
952048198046688958,Rental unit in Athina · ★New · 1 bedroom · 1 bed · 1 bath,27907943,Vasilis,,ΚΕΡΑΜΕΙΚΟΣ,37.9827548,23.7167188,Entire home/apt,45,3,2,2023-09-17,2,1,239,2,00001442210
952159771073124324,Rental unit in Athina · ★New · 1 bedroom · 1 bed · 1 bath,254286558,Panos,,ΘΗΣΕΙΟ,37.9753993,23.7140546,Entire home/apt,136,2,0,,,2,0,0,00002266400
952544601333090061,Condo in Athina · ★New · 1 bedroom · 1 bed · 1 bath,504776990,Ioanna,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97934,23.72728,Entire home/apt,96,2,0,,,5,235,0,00002265052
955134652776452925,Rental unit in Athina · ★5.0 · 2 bedrooms · 2 beds · 2 baths,204301874,Joelle,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.9637831,23.7252548,Entire home/apt,100,3,3,2023-09-15,3,15,254,3,00002253687
952569231292037313,Rental unit in Athina · ★New · 1 bedroom · 1 bed · 1 bath,504776990,Ioanna,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9774,23.72868,Entire home/apt,91,2,0,,,5,236,0,00002265005
952576479691318108,Condo in Athina · ★5.0 · 1 bedroom · 2 beds · 1 bath,74343759,Stelios,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.9666267,23.7248564,Entire home/apt,49,1,9,2023-09-15,6.14,22,231,9,00002256050
952618283945311215,Rental unit in Athina · ★New · 1 bedroom · 2 beds · 1.5 baths,511061357,Yigit Can,,ΝΕΟΣ ΚΟΣΜΟΣ,37.96314513815354,23.725508380543364,Entire home/apt,95,2,2,2023-09-20,2,3,244,2,00002309013
955223345365014281,Rental unit in Athina · ★4.80 · 1 bedroom · 1 bed · 1 bath,23245295,WeHost Athens,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97182,23.7305685,Entire home/apt,133,3,5,2023-09-10,4.17,8,8,5,00002255245
952640518015453932,Rental unit in Athina · ★4.71 · 1 bedroom · 1 bed · 1 bath,155617522,Amelie,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.980575063316834,23.727409829617283,Entire home/apt,67,2,7,2023-09-16,5.53,34,264,7,00001398481
952653984892688974,Rental unit in Athina · ★4.91 · 1 bedroom · 1 bed · 1 bath,491786253,Ioannis,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97776963384169,23.724690396031093,Entire home/apt,65,2,11,2023-09-18,11,2,350,11,00002262860
952724182455387271,Rental unit in Athina · ★New · 1 bedroom · 1 bed · 1 bath,23140157,Angelos,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97864,23.72837,Entire home/apt,61,2,0,,,14,70,0,00002265690
955620332340674294,Rental unit in Athina · ★New · 1 bedroom · 1 bed · 1 bath,47038350,Golden Home Holidays,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9860033,23.7282014,Entire home/apt,69,2,1,2023-08-29,1,35,238,1,00002275996
952735374760768796,Rental unit in Athina · ★New · 2 bedrooms · 2 beds · 1 bath,155617522,Amelie,,ΙΛΙΣΙΑ,37.97695044904702,23.75320808705866,Entire home/apt,53,2,2,2023-09-20,2,34,257,2,00002265435
952776405928303487,Rental unit in Athina · ★4.86 · 2 bedrooms · 2 beds · 2 baths,204301874,Joelle,,ΚΕΡΑΜΕΙΚΟΣ,37.98157045612585,23.718236350257513,Entire home/apt,99,3,7,2023-09-17,6.00,15,247,7,00002258893
952798564406725053,Condo in Athina · ★New · 2 bedrooms · 2 beds · 1 bath,63903716,Theo,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99734450397898,23.72949980199337,Entire home/apt,60,2,0,,,38,207,0,00002238259
952805036849163425,Condo in Athina · ★New · 1 bedroom · 1 bed · 1 shared bath,63903716,Theo,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.997400252428136,23.72954774647951,Private room,30,2,2,2023-08-21,1.62,38,206,2,00002238238
958603779202693970,Rental unit in Athina · ★New · Studio · 1 bed · 1 bath,3296820,Ronen,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.98042,23.72413,Entire home/apt,68,1,0,,,34,227,0,00002217016
958609422369692096,Rental unit in Athina · ★New · Studio · 1 bed · 1 bath,3296820,Ronen,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9803,23.72557,Entire home/apt,72,1,0,,,34,244,0,00002216912
955640902619898737,Rental unit in Athina · ★New · 2 bedrooms · 3 beds · 1 bath,520807652,Nina,,ΑΓΙΟΣ ΕΛΕΥΘΕΡΙΟΣ,38.0182333,23.7278712,Entire home/apt,63,2,0,,,12,173,0,00002012750
955653715466228469,Rental unit in Athina · ★4.80 · 1 bedroom · 2 beds · 1 bath,113548208,Mgv,,ΑΚΡΟΠΟΛΗ,37.96493,23.72077,Entire home/apt,85,1,4,2023-09-13,3.75,88,0,4,00002273785
958613384409875056,Rental unit in Athina · ★New · Studio · 1 bed · 1 bath,3296820,Ronen,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.98019016580078,23.72437892085389,Entire home/apt,72,1,1,2023-08-27,1,34,251,1,00002216975
958616226047163615,Rental unit in Athina · ★New · Studio · 2 beds · 1 bath,3296820,Ronen,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.978359365466495,23.724446463717467,Entire home/apt,76,1,0,,,34,253,0,00002217000
958632701692605769,Rental unit in Athina · ★New · Studio · 2 beds · 1 bath,3296820,Ronen,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.978720541037305,23.72547240866791,Entire home/apt,76,1,0,,,34,250,0,00002216848
958634797680706822,Rental unit in Athina · ★New · Studio · 2 beds · 1 bath,3296820,Ronen,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.978298202240325,23.72358436775199,Entire home/apt,76,1,0,,,34,253,0,00002216832
958729159972315273,Rental unit in Athina · ★5.0 · 1 bedroom · 2 beds · 1 bath,452261668,Renata,,ΝΕΟΣ ΚΟΣΜΟΣ,37.9643763,23.7290926,Entire home/apt,117,1,8,2023-09-18,8,6,354,8,00002284961
